Time,Balance Before,Balance After,Profit,Action
2022-11-12 10:29:31,1 340.20,1 342.37,+2.17,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9591 for 450 shares. Position AVG Price was 0.963934, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:27:17,1 340.26,1 340.20,-0.06,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9552 for 425 shares. Position AVG Price was 0.963934, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:27:17,1 336.56,1 340.26,+3.70,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9552 for 425 shares. Position AVG Price was 0.963934, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:23:57,1 336.64,1 336.56,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9597 for 550 shares
2022-11-12 10:23:03,1 336.69,1 336.64,-0.05,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9600 for 325 shares. Position AVG Price was 0.971100, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:23:03,1 333.09,1 336.69,+3.60,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9600 for 325 shares. Position AVG Price was 0.971100, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:22:10,1 333.18,1 333.09,-0.09,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9652 for 650 shares. Position AVG Price was 0.971100, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:22:10,1 329.36,1 333.18,+3.82,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9652 for 650 shares. Position AVG Price was 0.971100, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:20:12,1 329.55,1 329.36,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9711 for 1300 shares
2022-11-12 10:20:12,1 329.74,1 329.55,-0.19,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9711 for 1300 shares. Position AVG Price was 0.973100, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:20:12,1 332.33,1 329.74,-2.59,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9711 for 1300 shares. Position AVG Price was 0.973100, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:18:23,1 332.34,1 332.33,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9726 for 100 shares
2022-11-12 10:18:21,1 332.36,1 332.34,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9725 for 100 shares
2022-11-12 10:18:13,1 332.37,1 332.36,-0.01,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9724 for 100 shares. Position AVG Price was 0.973200, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:18:13,1 332.45,1 332.37,-0.08,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9724 for 100 shares. Position AVG Price was 0.973200, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:17:48,1 332.63,1 332.45,-0.17,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9732 for 1200 shares
2022-11-12 10:17:48,1 332.80,1 332.63,-0.17,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9732 for 1200 shares. Position AVG Price was 0.970633, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:17:48,1 335.87,1 332.80,-3.07,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9732 for 1200 shares. Position AVG Price was 0.970633, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:16:17,1 335.89,1 335.87,-0.01,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9721 for 100 shares
2022-11-12 10:04:08,1 336.05,1 335.89,-0.16,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9705 for 1100 shares
2022-11-12 10:04:08,1 336.21,1 336.05,-0.16,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9705 for 1100 shares. Position AVG Price was 0.973600, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:04:08,1 339.61,1 336.21,-3.40,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9705 for 1100 shares. Position AVG Price was 0.973600, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:00:12,1 339.77,1 339.61,-0.16,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9736 for 1100 shares
2022-11-12 10:00:12,1 339.93,1 339.77,-0.16,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9736 for 1100 shares. Position AVG Price was 0.975000, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:00:12,1 338.39,1 339.93,+1.54,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9736 for 1100 shares. Position AVG Price was 0.975000, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 09:52:28,1 338.47,1 338.39,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9772 for 550 shares
2022-11-12 09:36:19,1 338.55,1 338.47,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9728 for 550 shares
2022-11-11 17:32:14,1 338.75,1 338.55,-0.20,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 1.0271 for 1300 shares. Position AVG Price was 1.032600, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:32:14,1 331.62,1 338.75,+7.13,"Close short position for symbol BYBIT:MATICUSDT.P at price 1.0271 for 1300 shares. Position AVG Price was 1.032600, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:30:29,1 331.82,1 331.62,-0.20,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0326 for 1300 shares
2022-11-11 17:30:29,1 332.02,1 331.82,-0.20,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0326 for 1300 shares. Position AVG Price was 1.031592, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:30:29,1 330.71,1 332.02,+1.31,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0326 for 1300 shares. Position AVG Price was 1.031592, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:17:30,1 330.73,1 330.71,-0.02,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0289 for 100 shares
2022-11-11 17:17:24,1 330.75,1 330.73,-0.02,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0265 for 100 shares
2022-11-11 17:17:02,1 330.83,1 330.75,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0303 for 550 shares
2022-11-11 17:16:11,1 330.92,1 330.83,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0343 for 550 shares
2022-11-11 17:10:06,1 331.11,1 330.92,-0.20,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 1.0065 for 1300 shares. Position AVG Price was 1.034200, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:10:06,1 295.19,1 331.11,+35.92,"Close short position for symbol BYBIT:MATICUSDT.P at price 1.0065 for 1300 shares. Position AVG Price was 1.034200, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:08:12,1 295.39,1 295.19,-0.20,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0342 for 1300 shares
2022-11-11 17:08:12,1 295.59,1 295.39,-0.20,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0342 for 1300 shares. Position AVG Price was 1.026608, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:08:12,1 285.75,1 295.59,+9.85,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0342 for 1300 shares. Position AVG Price was 1.026608, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 17:02:19,1 285.78,1 285.75,-0.03,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0272 for 200 shares
2022-11-11 17:00:10,1 285.95,1 285.78,-0.17,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0265 for 1100 shares
2022-11-11 16:58:56,1 286.15,1 285.95,-0.20,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 1.0302 for 1300 shares. Position AVG Price was 1.018700, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:58:56,1 301.06,1 286.15,-14.91,"Close short position for symbol BYBIT:MATICUSDT.P at price 1.0302 for 1300 shares. Position AVG Price was 1.018700, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:55:26,1 301.26,1 301.06,-0.20,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0187 for 1300 shares
2022-11-11 16:55:26,1 301.46,1 301.26,-0.20,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0187 for 1300 shares. Position AVG Price was 1.028900, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:55:26,1 314.68,1 301.46,-13.23,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0187 for 1300 shares. Position AVG Price was 1.028900, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:52:27,1 314.88,1 314.68,-0.20,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0289 for 1300 shares
2022-11-11 16:52:27,1 315.08,1 314.88,-0.20,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 1.0289 for 1300 shares. Position AVG Price was 1.030769, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:52:27,1 312.66,1 315.08,+2.42,"Close short position for symbol BYBIT:MATICUSDT.P at price 1.0289 for 1300 shares. Position AVG Price was 1.030769, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:47:35,1 312.68,1 312.66,-0.02,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0461 for 100 shares
2022-11-11 16:47:22,1 312.69,1 312.68,-0.02,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0437 for 100 shares
2022-11-11 16:47:06,1 312.78,1 312.69,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0329 for 550 shares
2022-11-11 16:46:47,1 312.86,1 312.78,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0235 for 550 shares
2022-11-11 16:45:15,1 312.94,1 312.86,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 1.0060 for 550 shares. Position AVG Price was 0.991800, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:45:15,1 320.73,1 312.94,-7.79,"Close short position for symbol BYBIT:MATICUSDT.P at price 1.0060 for 550 shares. Position AVG Price was 0.991800, currency: USDT, rate: 0.997490, last updated rate on 2022-11-11T14:34:46Z, point value: 1.000000"
2022-11-11 16:35:47,1 320.82,1 320.73,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9918 for 550 shares
2022-11-11 10:55:58,1 321.01,1 320.82,-0.20,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0909 for 1200 shares. Position AVG Price was 1.075488, currency: USDT, rate: 0.995970, last updated rate on 2022-11-11T08:34:50Z, point value: 1.000000"
2022-11-11 10:55:58,1 302.59,1 321.01,+18.42,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0909 for 1200 shares. Position AVG Price was 1.075488, currency: USDT, rate: 0.995970, last updated rate on 2022-11-11T08:34:50Z, point value: 1.000000"
2022-11-11 10:16:14,1 302.61,1 302.59,-0.02,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0726 for 100 shares
2022-11-11 10:12:08,1 302.69,1 302.61,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0715 for 550 shares
2022-11-11 09:49:47,1 302.78,1 302.69,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0800 for 550 shares
2022-11-11 09:48:59,1 302.98,1 302.78,-0.19,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0780 for 1200 shares. Position AVG Price was 1.083425, currency: USDT, rate: 0.995940, last updated rate on 2022-11-11T07:28:09Z, point value: 1.000000"
2022-11-11 09:48:59,1 309.46,1 302.98,-6.48,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0780 for 1200 shares. Position AVG Price was 1.083425, currency: USDT, rate: 0.995940, last updated rate on 2022-11-11T07:28:09Z, point value: 1.000000"
2022-11-11 09:46:18,1 309.48,1 309.46,-0.02,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0815 for 100 shares
2022-11-11 09:38:06,1 309.57,1 309.48,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0849 for 550 shares
2022-11-11 09:37:28,1 309.65,1 309.57,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0823 for 550 shares
2022-11-11 09:36:45,1 309.83,1 309.65,-0.18,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0804 for 1100 shares. Position AVG Price was 1.084350, currency: USDT, rate: 0.995940, last updated rate on 2022-11-11T07:28:09Z, point value: 1.000000"
2022-11-11 09:36:45,1 314.16,1 309.83,-4.33,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0804 for 1100 shares. Position AVG Price was 1.084350, currency: USDT, rate: 0.995940, last updated rate on 2022-11-11T07:28:09Z, point value: 1.000000"
2022-11-11 09:33:50,1 314.25,1 314.16,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0827 for 550 shares
2022-11-11 09:31:10,1 314.34,1 314.25,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0860 for 550 shares
2022-11-11 09:30:53,1 314.34,1 314.34,-0.00,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0877 for 1 shares. Position AVG Price was 1.086600, currency: USDT, rate: 0.995930, last updated rate on 2022-11-11T06:34:38Z, point value: 1.000000"
2022-11-11 09:30:53,1 314.34,1 314.34,+0.00,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0877 for 1 shares. Position AVG Price was 1.086600, currency: USDT, rate: 0.995930, last updated rate on 2022-11-11T06:34:38Z, point value: 1.000000"
2022-11-11 09:30:39,1 314.34,1 314.34,-0.00,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0866 for 1 shares
2022-11-11 09:30:19,1 314.43,1 314.34,-0.09,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0841 for 550 shares. Position AVG Price was 1.085400, currency: USDT, rate: 0.995930, last updated rate on 2022-11-11T06:34:38Z, point value: 1.000000"
2022-11-11 09:30:19,1 315.14,1 314.43,-0.71,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0841 for 550 shares. Position AVG Price was 1.085400, currency: USDT, rate: 0.995930, last updated rate on 2022-11-11T06:34:38Z, point value: 1.000000"
2022-11-11 09:23:31,1 315.23,1 315.14,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0854 for 550 shares
2022-11-11 09:22:05,1 315.32,1 315.23,-0.09,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.0843 for 550 shares. Position AVG Price was 1.091300, currency: USDT, rate: 0.995930, last updated rate on 2022-11-11T06:34:38Z, point value: 1.000000"
2022-11-11 09:22:05,1 319.15,1 315.32,-3.83,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.0843 for 550 shares. Position AVG Price was 1.091300, currency: USDT, rate: 0.995930, last updated rate on 2022-11-11T06:34:38Z, point value: 1.000000"
2022-11-11 09:20:25,1 319.24,1 319.15,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0913 for 550 shares
2022-11-10 17:16:46,1 319.34,1 319.24,-0.10,"Commission for: Close long position for symbol BYBIT:SOLUSDT.P at price 17.270 for 40 shares. Position AVG Price was 16.417500, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 17:16:46,1 285.40,1 319.34,+33.94,"Close long position for symbol BYBIT:SOLUSDT.P at price 17.270 for 40 shares. Position AVG Price was 16.417500, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 17:02:56,1 285.50,1 285.40,-0.10,"Commission for: Close long position for symbol BYBIT:SOLUSDT.P at price 17.010 for 40 shares. Position AVG Price was 16.417500, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 17:02:56,1 261.91,1 285.50,+23.59,"Close long position for symbol BYBIT:SOLUSDT.P at price 17.010 for 40 shares. Position AVG Price was 16.417500, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 16:52:08,1 262.01,1 261.91,-0.10,Commission for: Enter position for symbol BYBIT:SOLUSDT.P at price 16.360 for 40 shares
2022-11-10 16:51:18,1 262.11,1 262.01,-0.10,Commission for: Enter position for symbol BYBIT:SOLUSDT.P at price 16.475 for 40 shares
2022-11-10 16:51:18,1 262.21,1 262.11,-0.10,"Commission for: Close short position for symbol BYBIT:SOLUSDT.P at price 16.475 for 40 shares. Position AVG Price was 16.235000, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 16:51:18,1 271.76,1 262.21,-9.56,"Close short position for symbol BYBIT:SOLUSDT.P at price 16.475 for 40 shares. Position AVG Price was 16.235000, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 16:48:58,1 271.86,1 271.76,-0.10,Commission for: Enter position for symbol BYBIT:SOLUSDT.P at price 16.235 for 40 shares
2022-11-10 16:48:31,1 271.95,1 271.86,-0.09,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 1.0837 for 550 shares. Position AVG Price was 1.072800, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 16:48:31,1 277.91,1 271.95,-5.97,"Close short position for symbol BYBIT:MATICUSDT.P at price 1.0837 for 550 shares. Position AVG Price was 1.072800, currency: USDT, rate: 0.995400, last updated rate on 2022-11-10T14:34:41Z, point value: 1.000000"
2022-11-10 16:47:17,1 278.00,1 277.91,-0.09,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.0728 for 550 shares
2022-11-10 16:46:56,1 278.14,1 278.00,-0.14,"Commission for: Close short position for symbol BYBIT:SOLUSD.P at price 15.35 for 60 shares. Position AVG Price was 14.700000, currency: USD, point value: 1.000000"
2022-11-10 16:46:56,1 317.14,1 278.14,-39.00,"Close short position for symbol BYBIT:SOLUSD.P at price 15.35 for 60 shares. Position AVG Price was 14.700000, currency: USD, point value: 1.000000"
2022-11-10 16:41:56,1 317.18,1 317.14,-0.04,Commission for: Enter position for symbol BYBIT:SOLUSD.P at price 14.70 for 20 shares
2022-11-10 16:40:55,1 317.27,1 317.18,-0.09,Commission for: Enter position for symbol BYBIT:SOLUSD.P at price 14.70 for 40 shares
2022-11-10 10:20:21,1 317.35,1 317.27,-0.07,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9019 for 550 shares. Position AVG Price was 0.911600, currency: USDT, rate: 0.995360, last updated rate on 2022-11-10T07:35:15Z, point value: 1.000000"
2022-11-10 10:20:21,1 312.04,1 317.35,+5.31,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9019 for 550 shares. Position AVG Price was 0.911600, currency: USDT, rate: 0.995360, last updated rate on 2022-11-10T07:35:15Z, point value: 1.000000"
2022-11-10 10:20:21,1 312.04,1 317.35,-0.01,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9019 for 550 shares. Position AVG Price was 0.911600, currency: USDT, rate: 0.995360, last updated rate on 2022-11-10T07:35:15Z, point value: 1.000000"
2022-11-10 10:10:49,1 312.11,1 312.04,-0.07,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9116 for 550 shares
2022-11-09 17:36:33,1 312.21,1 312.11,-0.10,"Commission for: Close short position for symbol BYBIT:SOLUSD.P at price 15.96 for 40 shares. Position AVG Price was 17.345000, currency: USD, point value: 1.000000"
2022-11-09 17:36:33,1 256.81,1 312.21,+55.40,"Close short position for symbol BYBIT:SOLUSD.P at price 15.96 for 40 shares. Position AVG Price was 17.345000, currency: USD, point value: 1.000000"
2022-11-09 17:33:46,1 256.91,1 256.81,-0.10,"Commission for: Close short position for symbol BYBIT:SOLUSD.P at price 16.74 for 40 shares. Position AVG Price was 17.345000, currency: USD, point value: 1.000000"
2022-11-09 17:33:46,1 232.71,1 256.91,-0.10,"Close short position for symbol BYBIT:SOLUSD.P at price 16.74 for 40 shares. Position AVG Price was 17.345000, currency: USD, point value: 1.000000"
2022-11-09 17:33:46,1 232.71,1 256.91,+24.20,"Close short position for symbol BYBIT:SOLUSD.P at price 16.74 for 40 shares. Position AVG Price was 17.345000, currency: USD, point value: 1.000000"
2022-11-09 17:20:39,1 232.81,1 232.71,-0.10,Commission for: Enter position for symbol BYBIT:SOLUSD.P at price 17.44 for 40 shares
2022-11-09 17:19:40,1 232.92,1 232.81,-0.10,Commission for: Enter position for symbol BYBIT:SOLUSD.P at price 17.25 for 40 shares
2022-11-08 18:31:50,1 233.02,1 232.92,-0.10,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.2118 for 550 shares. Position AVG Price was 1.198300, currency: USDT, rate: 1.000300, last updated rate on 2022-11-08T15:35:12Z, point value: 1.000000"
2022-11-08 18:31:50,1 225.59,1 233.02,+7.43,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.2118 for 550 shares. Position AVG Price was 1.198300, currency: USDT, rate: 1.000300, last updated rate on 2022-11-08T15:35:12Z, point value: 1.000000"
2022-11-08 18:25:17,1 225.69,1 225.59,-0.10,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.1983 for 550 shares
2022-11-08 18:08:58,1 225.88,1 225.69,-0.20,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 1.1933 for 1100 shares. Position AVG Price was 1.169600, currency: USDT, rate: 1.000300, last updated rate on 2022-11-08T15:35:12Z, point value: 1.000000"
2022-11-08 18:08:58,1 199.81,1 225.88,+26.08,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.1933 for 1100 shares. Position AVG Price was 1.169600, currency: USDT, rate: 1.000300, last updated rate on 2022-11-08T15:35:12Z, point value: 1.000000"
2022-11-08 18:08:58,1 199.81,1 225.88,-0.08,"Close long position for symbol BYBIT:MATICUSDT.P at price 1.1933 for 1100 shares. Position AVG Price was 1.169600, currency: USDT, rate: 1.000300, last updated rate on 2022-11-08T15:35:12Z, point value: 1.000000"
2022-11-08 18:05:37,1 200.00,1 199.81,-0.19,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 1.1696 for 1100 shares
